2024-08-28 17:01:54,740 INFO    StreamThr :36548 [internal.py:wandb_internal():85] W&B internal server running at pid: 36548, started at: 2024-08-28 17:01:54.739393
2024-08-28 17:02:16,076 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 1
2024-08-28 17:02:16,076 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,076 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-28 17:02:16,076 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,076 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 1
2024-08-28 17:02:16,076 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 2
2024-08-28 17:02:16,076 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,076 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-28 17:02:16,076 INFO    HandlerThread:36548 [system_monitor.py:finish():203] Stopping system monitor
2024-08-28 17:02:16,077 DEBUG   SystemMonitor:36548 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-28 17:02:16,088 INFO    HandlerThread:36548 [interfaces.py:finish():200] Joined cpu monitor
2024-08-28 17:02:16,088 DEBUG   SystemMonitor:36548 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-28 17:02:16,088 INFO    HandlerThread:36548 [interfaces.py:finish():200] Joined disk monitor
2024-08-28 17:02:16,088 DEBUG   SystemMonitor:36548 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-28 17:02:16,194 INFO    HandlerThread:36548 [interfaces.py:finish():200] Joined gpu monitor
2024-08-28 17:02:16,194 INFO    HandlerThread:36548 [interfaces.py:finish():200] Joined memory monitor
2024-08-28 17:02:16,194 INFO    HandlerThread:36548 [interfaces.py:finish():200] Joined network monitor
2024-08-28 17:02:16,195 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,195 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 2
2024-08-28 17:02:16,195 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 3
2024-08-28 17:02:16,195 DEBUG   SenderThread:36548 [sender.py:send():378] send: stats
2024-08-28 17:02:16,195 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,196 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-28 17:02:16,196 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,196 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 3
2024-08-28 17:02:16,196 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 4
2024-08-28 17:02:16,196 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,196 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-28 17:02:16,196 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,196 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 4
2024-08-28 17:02:16,196 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 5
2024-08-28 17:02:16,196 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,196 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-28 17:02:16,197 DEBUG   SenderThread:36548 [sender.py:send():378] send: summary
2024-08-28 17:02:16,197 INFO    SenderThread:36548 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-08-28 17:02:16,197 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,197 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 5
2024-08-28 17:02:16,197 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 6
2024-08-28 17:02:16,197 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,197 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-28 17:02:16,197 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,198 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 6
2024-08-28 17:02:16,199 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:16,469 INFO    Thread-16 :36548 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\wandb-summary.json
2024-08-28 17:02:16,605 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 7
2024-08-28 17:02:16,605 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,605 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-28 17:02:16,605 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,605 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 7
2024-08-28 17:02:16,918 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 8
2024-08-28 17:02:16,918 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:16,918 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-28 17:02:16,918 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:16,918 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 8
2024-08-28 17:02:16,918 INFO    SenderThread:36548 [job_builder.py:build():432] Attempting to build job artifact
2024-08-28 17:02:16,919 INFO    SenderThread:36548 [job_builder.py:_get_source_type():565] is repo sourced job
2024-08-28 17:02:16,988 INFO    SenderThread:36548 [job_builder.py:build():541] adding wandb-job metadata file
2024-08-28 17:02:17,001 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 9
2024-08-28 17:02:17,001 DEBUG   SenderThread:36548 [sender.py:send():378] send: artifact
2024-08-28 17:02:17,002 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:17,002 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 9
2024-08-28 17:02:17,076 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:17,484 INFO    Thread-16 :36548 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\config.yaml
2024-08-28 17:02:17,485 INFO    Thread-16 :36548 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\output.log
2024-08-28 17:02:19,507 INFO    SenderThread:36548 [sender.py:send_artifact():1467] sent artifact job-https___github.com_Sirri69_arch-optim.git_train.py - {'id': 'QXJ0aWZhY3Q6MTE2OTMyMDQzNA==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxODAxODUyMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTE2OTMyMDQzNA==', 'versionIndex': 0}}}
2024-08-28 17:02:19,507 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:19,507 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 9
2024-08-28 17:02:19,507 INFO    SenderThread:36548 [dir_watcher.py:finish():358] shutting down directory watcher
2024-08-28 17:02:20,521 INFO    SenderThread:36548 [dir_watcher.py:finish():388] scan: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files
2024-08-28 17:02:20,521 INFO    SenderThread:36548 [dir_watcher.py:finish():402] scan save: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\config.yaml config.yaml
2024-08-28 17:02:20,522 INFO    SenderThread:36548 [dir_watcher.py:finish():402] scan save: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\output.log output.log
2024-08-28 17:02:20,522 INFO    SenderThread:36548 [dir_watcher.py:finish():402] scan save: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\requirements.txt requirements.txt
2024-08-28 17:02:20,523 INFO    SenderThread:36548 [dir_watcher.py:finish():402] scan save: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\wandb-metadata.json wandb-metadata.json
2024-08-28 17:02:20,523 INFO    SenderThread:36548 [dir_watcher.py:finish():402] scan save: E:\Mercity\arch-optim\wandb\run-20240828_170154-nzg3i299\files\wandb-summary.json wandb-summary.json
2024-08-28 17:02:20,523 INFO    SenderThread:36548 [sender.py:transition_state():613] send defer: 10
2024-08-28 17:02:20,523 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:20,523 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: defer
2024-08-28 17:02:20,524 INFO    HandlerThread:36548 [handler.py:handle_request_defer():184] handle defer: 10
2024-08-28 17:02:20,524 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: defer
2024-08-28 17:02:20,524 INFO    SenderThread:36548 [sender.py:send_request_defer():609] handle sender defer: 10
2024-08-28 17:02:20,525 INFO    SenderThread:36548 [file_pusher.py:finish():169] shutting down file pusher
2024-08-28 17:02:21,129 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:21,130 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:22,143 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:22,144 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:22,145 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:23,157 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:23,158 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:24,167 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:24,168 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:25,177 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:25,178 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:26,185 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:26,185 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:27,199 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:27,200 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:27,200 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:28,210 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:28,210 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:29,213 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:29,213 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:30,227 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:30,228 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:31,240 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:31,241 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:32,247 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:32,247 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:32,249 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:33,258 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:33,259 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:34,265 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:34,266 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:35,277 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:35,277 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:36,285 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:36,285 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:37,297 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:37,299 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:37,300 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:38,300 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:38,301 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:39,312 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:39,313 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:40,321 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:40,322 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:41,337 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:41,337 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:42,351 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:42,351 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:42,351 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:43,366 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:43,367 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:44,378 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:44,379 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:45,382 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:45,384 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:46,394 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:46,395 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:47,407 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:47,408 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:47,409 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:48,417 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:48,417 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:49,424 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:49,425 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:50,434 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:50,435 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:51,444 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:51,445 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:52,452 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:52,454 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:52,455 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:53,460 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:53,460 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:54,461 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:54,461 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:55,473 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:55,474 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:56,484 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:56,484 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:57,493 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:02:57,494 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:57,495 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:58,506 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:58,507 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:02:59,518 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:02:59,519 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:00,531 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:00,532 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:01,544 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:01,544 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:02,557 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:03:02,557 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:02,558 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:03,567 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:03,568 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:04,578 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:04,580 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:05,589 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:05,590 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:06,591 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:06,592 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
2024-08-28 17:03:07,602 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-28 17:03:07,602 DEBUG   HandlerThread:36548 [handler.py:handle_request():158] handle_request: status_report
2024-08-28 17:03:07,604 DEBUG   SenderThread:36548 [sender.py:send_request():405] send_request: poll_exit
